"ID","nsource","prim","prop","nsource17","nsource18"
2040,0,2.80952380952381,17.64,0,0
2041,0,0,0,0,0
2042,0,0,0,0,0
2043,0,0,0,0,0
2044,0,0,0,0,0
2045,0,0,0,0,0
2046,0,0,0,0,0
2047,0,0,0,0,0
2048,0,0,0,0,0
2049,0,0,0,0,0
2050,0,0,0,0,0
2051,0,0,0,0,0
2052,0,0,0,0,0
2053,0,0,0,0,0
2054,0,0,0,0,0
2055,0,0,0,0,0
2056,0,0,0,0,0
2057,0,0,0,0,0
2058,0,0,0,0,0
2059,0,0,0,0,0
2060,0,0,0,0,0
2061,0,0,0,0,0
2062,0,0,0,0,0
2063,0,0,0,0,0
2064,0,0,0,0,0
2065,0,0,0,0,0
2066,0,0,0,0,0
2067,0,0,0,0,0
2068,0,0,0,0,0
2069,0,0,0,0,0
2070,0,0,0,0,0
2071,0,0,0,0,0
2072,0,0,0,0,0
2073,0,0,0,0,0
2074,0,0,0,0,0
2075,0,0,0,0,0
2076,0,0,0,0,0
2077,0,0,0,0,0
2078,0,0,0,0,0
2079,0,0,0,0,0
2080,0,0,0,0,0
2081,0,0,0,0,0
2082,0,0,0,0,0
2083,0,0,0,0,0
2084,0,0,0,0,0
2085,0,0,0,0,0
2086,0,0,0,0,0
2087,0,0,0,0,0
2088,0,0,0,0,0
2089,0,0,0,0,0
2090,0,0,0,0,0
2091,0,0,0,0,0
2092,0,0,0,0,0
2093,0,0,0,0,0
2094,0,0,0,0,0
2095,0,0,0,0,0
2096,0,0,0,0,0
2097,0,0,0,0,0
2098,0,0,0,0,0
2099,0,0,0,0,0
2100,0,0,0,0,0
2101,0,0,0,0,0
2102,0,0,0,0,0
2103,0,0,0,0,0
2104,0,0,0,0,0
2105,0,0,0,0,0
2106,0,0,0,0,0
2107,0,0,0,0,0
2108,0,0,0,0,0
2109,0,0,0,0,0
2110,0,0,0,0,0
2111,0,0,0,0,0
2112,0,0,0,0,0
2113,0,0,0,0,0
2114,0,0,0,0,0
2115,0,0,0,0,0
2116,0,0,0,0,0
2117,0,0,0,0,0
2118,0,0,0,0,0
2119,0,0,0,0,0
2120,0,0,0,0,0
2121,0,0,0,0,0
2122,0,0,0,0,0
2123,0,0,0,0,0
2124,0,0,0,0,0
2125,0,0,0,0,0
2126,0,0,0,0,0
2127,0,0,0,0,0
2128,0,0,0,0,0
2129,0,3.20588235294118,4.08,0,0
2130,0,0,0,0,0
2131,0,0,0,0,0
2132,0,0,0,0,0
2133,0,0,0,0,0
2134,0,0,0,0,0
2135,0,0,0,0,0
2136,0,3.17777777777778,1.8,0,0
2137,0,3.33333333333333,3.12,0,0
2138,0,3.41810344827586,9.28,0,0
2139,0,3.35978112175103,29.24,0,11
2140,0,2.93530626290434,58.12,0,0
2141,0,3.79746835443038,37.92,0,0
2142,0,3.83665338645418,20.08,0,0
2143,0,3.60267314702309,32.92,0,0
2144,0,3.75947521865889,54.88,0,11
2145,0,3.59876543209877,19.44,0,0
2146,0,3.57475083056478,36.12,0,11
2147,0,3.4891975308642,51.84,0,11
2148,0,3.53440150801131,42.44,0,36
2149,0,3.26734926052332,35.16,0,0
2150,0,3.47599451303155,58.32,0,286
2151,0,4.02284946236559,59.52,0,0
2152,0,4.78406552494415,53.72,11,0
2153,0,5.08888888888889,27,0,0
2154,0,5.46316851664985,39.64,0,0
2155,0,4.96440489432703,35.96,0,0
2156,0,5.00682261208577,41.04,11,0
2157,0,4.86631016042781,29.92,0,0
2158,0,3.86184812442818,43.72,286,0
2159,0,3.67914438502674,37.4,286,286
2160,0,3.64827586206897,34.8,0,0
2161,0,3.27146814404432,28.88,0,286
2162,0,3.63880597014925,13.4,0,0
2163,0,3.97491039426523,33.48,0,0
2164,11,4.72118380062305,25.68,0,0
2165,0,3.37741935483871,37.2,0,286
2166,286,3.16083916083916,51.48,0,0
2167,0,3.72366522366522,55.44,0,11
2168,0,3.89738805970149,64.32,286,36
2169,0,2.94979367262724,58.16,0,286
2170,0,3.15196894065446,72.12,0,0
2171,0,2.89967105263158,72.96,0,0
2172,0,2.66176470588235,2.72,0,0
2173,0,0,0,0,0
2174,0,0,0,0,0
2175,0,0,0,0,0
2176,0,0,0,0,0
2177,0,0,0,0,0
2178,0,0,0,0,0
2179,0,0,0,0,0
2180,0,0,0,0,0
2181,0,0,0,0,0
2182,0,0,0,0,0
2183,0,0,0,0,0
2184,0,0,0,0,0
2185,0,0,0,0,0
2186,0,0,0,0,0
2187,0,0,0,0,0
2188,0,0,0,0,0
2189,0,0,0,0,0
2190,0,0,0,0,0
2191,0,0,0,0,0
2192,0,0,0,0,0
2193,0,0,0,0,0
2194,0,0,0,0,0
2195,0,0,0,0,0
2196,0,0,0,0,0
2197,0,0,0,0,0
2198,0,0,0,0,0
2199,0,0,0,0,0
2200,0,0,0,0,0
2201,0,0,0,0,0
2202,0,0,0,0,0
2203,0,0,0,0,0
2204,0,0,0,0,0
2205,0,0,0,0,0
2206,0,0,0,0,0
2207,0,0,0,0,0
2208,0,0,0,0,0
2209,0,0,0,0,0
2210,0,0,0,0,0
2211,0,0,0,0,0
2212,0,0,0,0,0
2213,0,0,0,0,0
2214,0,0,0,0,0
2215,0,0,0,0,0
2216,0,0,0,0,0
2217,0,0,0,0,0
2218,0,0,0,0,0
2219,0,0,0,0,0
2220,0,0,0,0,0
2221,0,0,0,0,0
2222,0,0,0,0,0
2223,0,0,0,0,0
2224,0,0,0,0,0
2225,0,0,0,0,0
2226,0,0,0,0,0
2227,0,0,0,0,0
2228,0,0,0,0,0
2229,0,0,0,0,0
2230,0,0,0,0,0
2231,0,0,0,0,0
2232,0,0,0,0,0
2233,0,0,0,0,0
2234,0,0,0,0,0
2235,0,0,0,0,0
2236,0,0,0,0,0
2237,0,0,0,0,0
2238,0,0,0,0,0
2239,0,0,0,0,0
2240,0,0,0,0,0
2241,0,0,0,0,0
2242,0,0,0,0,0
2243,0,0,0,0,0
2244,0,0,0,0,0
2245,0,0,0,0,0
2246,0,0,0,0,0
2247,0,0,0,0,0
2248,0,0,0,0,0
2249,0,0,0,0,0
2250,0,0,0,0,0
2251,0,0,0,0,0
2252,0,0,0,0,0
2253,0,0,0,0,0
2254,0,0,0,0,0
2255,0,0,0,0,0
2256,0,0,0,0,0
2257,0,0,0,0,0
2258,0,0,0,0,0
2259,0,0,0,0,0
2260,0,0,0,0,0
2261,0,0,0,0,0
2262,0,0,0,0,0
2263,0,0,0,0,0
2264,0,0,0,0,0
2265,0,0,0,0,0
2266,0,0,0,0,0
2267,0,0,0,0,0
2268,0,3.3646408839779,7.24,0,0
2269,0,3.24647887323944,5.68,0,0
2270,0,3.2,8.8,0,0
2271,0,3.76361221779548,30.12,0,0
2272,0,3.22048997772829,35.92,0,0
2273,0,3.54518950437318,27.44,0,0
2274,0,4.53630363036304,24.24,0,0
2275,0,4.93555093555094,19.24,0,0
2276,0,3.41479099678457,24.88,0,0
2277,0,3.69474969474969,32.76,0,0
2278,0,3.43859649122807,22.8,0,286
2279,0,4.24648786717752,31.32,0,286
2280,0,3.90329218106996,38.88,286,0
2281,0,3.45227765726681,36.88,0,286
2282,0,3.118,20,0,0
2283,36,4.25984251968504,30.48,0,286
2284,0,4.56045895851721,45.32,0,0
2285,0,5.0024154589372,16.56,0,0
2286,0,5.53609831029186,26.04,0,0
2287,0,4.75385494003427,70.04,0,0
2288,0,5.34747474747475,39.6,0,11
2289,0,5.12662721893491,33.8,0,11
2290,0,4.66197183098592,31.24,0,0
2291,0,3.70502901353965,41.36,11,0
2292,0,3.84875846501129,17.72,0,0
2293,0,3.5632183908046,24.36,0,0
2294,0,3.80679672750157,63.56,36,286
2295,0,3.00662878787879,42.24,0,0
2296,0,3.83118971061093,24.88,0,0
2297,0,4.91509433962264,25.44,11,0
2298,0,3.49750178443969,56.04,36,36
2299,286,3.04222048475371,51.16,0,0
2300,0,2.93683589138135,67.76,36,36
2301,0,3.20655534941249,64.68,286,36
2302,0,2.67039800995025,64.32,0,0
2303,0,3.10570824524313,18.92,286,0
2304,0,0,0,0,0
2305,0,0,0,0,0
2306,0,0,0,0,0
2307,0,0,0,0,0
2308,0,0,0,0,0
2309,0,0,0,0,0
2310,0,2.73076923076923,1.04,0,0
2311,0,2.76896551724138,11.6,0,0
2312,0,2.81918819188192,10.84,0,0
2313,0,3.13861386138614,32.32,0,0
2314,0,3.22716049382716,48.6,0,0
2315,0,2.76704545454545,63.36,0,0
2316,0,2.91176470588235,13.6,0,0
2317,0,0,0,0,0
2318,0,0,0,0,0
2319,0,0,0,0,0
2320,0,0,0,0,0
2321,0,0,0,0,0
2322,0,0,0,0,0
2323,0,0,0,0,0
2324,0,0,0,0,0
2325,0,0,0,0,0
2326,0,0,0,0,11
2327,0,0,0,0,0
2328,0,0,0,0,0
2329,0,0,0,0,0
2330,0,0,0,0,0
2331,0,0,0,0,0
2332,0,0,0,0,0
2333,0,0,0,0,0
2334,0,0,0,0,0
2335,0,0,0,0,0
2336,0,0,0,0,0
2337,0,0,0,0,0
2338,0,0,0,0,0
2339,0,0,0,0,0
2340,0,0,0,0,0
2341,0,0,0,0,0
2342,0,0,0,0,0
2343,0,0,0,0,0
2344,0,0,0,0,0
2345,0,0,0,0,0
2346,0,0,0,0,0
2347,0,0,0,0,0
2348,0,0,0,0,0
2349,0,0,0,0,0
2350,0,0,0,0,0
2351,0,0,0,0,0
2352,0,0,0,0,0
2353,0,0,0,0,0
2354,0,0,0,0,0
2355,0,0,0,0,0
2356,0,0,0,0,0
2357,0,0,0,0,0
2358,0,0,0,0,0
2359,0,0,0,0,0
2360,0,0,0,0,0
2361,0,0,0,0,0
2362,0,0,0,0,0
2363,0,0,0,0,0
2364,0,0,0,0,0
2365,0,0,0,0,0
2366,0,0,0,0,0
2367,0,0,0,0,0
2368,0,0,0,0,0
2369,0,0,0,0,0
2370,0,0,0,0,0
2371,0,0,0,0,0
2372,0,0,0,0,0
2373,0,0,0,0,0
2374,0,0,0,0,0
2375,0,0,0,0,0
2376,0,0,0,0,0
2377,0,0,0,0,0
2378,0,0,0,0,0
2379,0,0,0,0,0
2380,0,0,0,0,0
2381,0,0,0,0,0
2382,0,0,0,0,0
2383,0,0,0,0,0
2384,0,0,0,0,0
2385,0,0,0,0,0
2386,0,0,0,0,0
2387,0,0,0,0,0
2388,0,0,0,0,0
2389,0,0,0,0,0
2390,0,0,0,0,0
2391,0,0,0,0,0
2392,0,0,0,0,0
2393,0,0,0,0,0
2394,0,0,0,0,0
2395,0,0,0,0,0
2396,0,0,0,0,0
2397,0,0,0,0,0
2398,0,0,0,0,0
2399,0,0,0,0,0
2400,0,3.43119266055046,4.36,0,0
2401,0,3.41356673960613,18.28,0,0
2402,0,3.14492753623188,2.76,0,0
2403,0,4.25496688741722,24.16,0,0
2404,0,3.2027027027027,2.96,0,36
2405,0,4.01098901098901,10.92,0,0
2406,0,3.98674033149171,36.2,0,0
2407,0,3.96481732070365,29.56,0,0
2408,0,3.49937733499377,32.12,286,0
2409,0,3.70386266094421,27.96,0,0
2410,0,3.03256936067551,33.16,0,0
2411,0,4.52101910828025,31.4,0,0
2412,0,4.17462932454695,24.28,0,0
2413,0,3.16022099447514,28.96,0,0
2414,0,3.52618453865337,32.08,0,0
2415,0,4.85144124168514,18.04,0,0
2416,0,5.24204946996466,22.64,0,0
2417,0,5.30576070901034,27.08,0,11
2418,0,3.76685393258427,14.24,0,0
2419,11,4.71646859083192,47.12,0,11
2420,0,4.34349030470914,57.76,0,11
2421,0,4.20376175548589,51.04,0,0
2422,0,5.28660436137072,25.68,0,0
2423,0,4.09446254071661,36.84,0,0
2424,0,4.25974025974026,33.88,0,286
2425,0,3.7332139659803,44.68,0,0
2426,0,3.96622152395915,50.92,11,0
2427,0,3.53931623931624,46.8,0,0
2428,0,3.17142857142857,39.2,0,0
2429,36,5.12529550827423,50.76,11,0
2430,0,5.58064516129032,52.08,0,0
2431,286,3.57954545454545,52.8,0,11
2432,0,3.23993808049536,25.84,0,286
2433,286,2.76837554045707,64.76,0,286
2434,0,2.84079320113314,70.6,0,286
2435,0,2.72955974842767,6.36,0,0
2436,0,0,0,0,0
2437,0,2.29083245521602,37.96,0,11
2438,0,2.65487977369165,28.28,0,286
2439,0,3.385,8,0,0
2440,0,3.58823529411765,0.68,0,0
2441,0,0,0,0,0
2442,0,2.89130434782609,1.84,0,0
2443,0,3.11111111111111,6.12,0,0
2444,0,3.27496382054993,27.64,0,0
2445,0,3.07809640024405,65.56,0,0
2446,0,3.30760095011876,67.36,0,0
2447,0,3.38455715367146,52.84,0,0
2448,0,2.44642857142857,2.24,0,0
2449,0,0,0,0,0
2450,0,0,0,0,0
2451,0,0,0,0,0
2452,0,0,0,0,0
2453,0,0,0,0,0
2454,0,0,0,0,0
2455,0,0,0,0,0
2456,0,0,0,0,0
2457,0,2.45918367346939,3.92,0,0
2458,0,2.97002141327623,18.68,0,286
2459,0,3.4,15.8,0,0
2460,0,0,0,0,0
2461,0,0,0,0,0
2462,0,0,0,0,0
2463,0,0,0,0,0
2464,0,0,0,0,0
2465,0,0,0,0,0
2466,0,0,0,0,0
2467,0,0,0,0,0
2468,0,0,0,0,0
2469,0,0,0,0,0
2470,0,0,0,0,0
2471,0,0,0,0,0
2472,0,0,0,0,0
2473,0,0,0,0,0
2474,0,0,0,0,0
2475,0,0,0,0,0
2476,0,0,0,0,0
2477,0,0,0,0,0
2478,0,0,0,0,0
2479,0,0,0,0,0
2480,0,0,0,0,0
2481,0,0,0,0,0
2482,0,0,0,0,0
2483,0,0,0,0,0
2484,0,0,0,0,0
2485,0,0,0,0,0
2486,0,0,0,0,0
2487,0,0,0,0,0
2488,0,0,0,0,0
2489,0,0,0,0,0
2490,0,0,0,0,0
2491,0,0,0,0,0
2492,0,0,0,0,0
2493,0,0,0,0,0
2494,0,0,0,0,0
2495,0,0,0,0,0
2496,0,0,0,0,0
2497,0,0,0,0,0
2498,0,0,0,0,0
2499,0,0,0,0,0
2500,0,0,0,0,0
2501,0,0,0,0,0
2502,0,0,0,0,0
2503,0,0,0,0,0
2504,0,0,0,0,0
2505,0,0,0,0,0
2506,0,0,0,0,0
2507,0,0,0,0,0
2508,0,0,0,0,0
2509,0,0,0,0,0
2510,0,0,0,0,0
2511,0,0,0,0,0
2512,0,0,0,0,0
2513,0,0,0,0,0
2514,0,0,0,0,0
2515,0,0,0,0,0
2516,0,0,0,0,0
2517,0,0,0,0,0
2518,0,0,0,0,0
2519,0,0,0,0,0
2520,0,0,0,0,0
2521,0,0,0,0,0
2522,0,0,0,0,0
2523,0,0,0,0,0
2524,0,0,0,0,0
2525,0,0,0,0,0
2526,0,0,0,0,0
2527,0,0,0,0,0
2528,0,0,0,0,0
2529,0,0,0,0,0
2530,0,0,0,0,0
2531,0,4.03553299492386,7.88,0,0
2532,0,0,0,0,0
2533,0,0,0,0,0
2534,0,0,0,0,0
2535,0,4.46601941747573,16.48,0,0
2536,0,4.81909547738693,23.88,0,0
2537,0,4.15702479338843,4.84,0,0
2538,0,3.6784,25,0,0
2539,0,2.75449101796407,6.68,0,0
2540,0,2.66890756302521,23.8,0,286
2541,0,3.72397094430993,33.04,0,0
2542,0,3.20333839150228,26.36,0,0
2543,0,4.39148936170213,18.8,0,0
2544,0,4.51820728291317,14.28,0,0
2545,0,3.72941176470588,13.6,0,0
2546,0,3.71341463414634,19.68,0,0
2547,0,4.57538167938931,41.92,0,0
2548,0,5.12009803921569,16.32,0,0
2549,0,5.42857142857143,0.28,0,11
2550,0,5.13978494623656,11.16,0,0
2551,11,5.74274661508704,41.36,0,0
2552,0,4.08512330946698,50.28,0,286
2553,0,4.47080979284369,42.48,0,0
2554,0,4.43066516347238,35.48,0,0
2555,0,4.71698113207547,23.32,11,0
2556,0,4.8876404494382,28.48,11,0
2557,0,3.84157585917854,47.72,0,0
2558,0,4.40859232175503,43.76,11,11
2559,0,4.02255639097744,31.92,11,0
2560,0,3.77256944444444,23.04,286,0
2561,36,3.57301173402868,61.36,36,286
2562,11,5.41961023142509,65.68,286,11
2563,0,4.76915322580645,39.68,0,0
2564,0,3.41429880843263,43.64,36,0
2565,286,3.08574879227053,33.12,286,286
2566,0,2.94455852156057,19.48,0,0
2567,36,2.768779342723,34.08,0,286
2568,11,3.37645687645688,34.32,0,0
2569,0,2.50570342205323,10.52,0,286
2570,0,2.46423841059603,60.4,0,0
2571,0,2.62126642771804,33.48,0,0
2572,0,2.63636363636364,18.48,0,36
2573,0,2.85714285714286,10.64,0,0
2574,0,3.04429530201342,29.8,0,36
2575,0,2.73881431767338,71.52,0,0
2576,0,3.75632911392405,63.2,0,0
2577,0,3.09508196721311,48.8,0,0
2578,0,2.49582463465553,76.64,0,0
2579,0,2.84889643463497,47.12,0,286
2580,0,0,0,0,0
2581,0,0,0,0,0
2582,0,0,0,0,0
2583,0,0,0,0,0
2584,0,0,0,0,0
2585,0,0,0,0,0
2586,0,0,0,0,0
2587,0,0,0,0,0
2588,0,0,0,0,0
2589,0,2.87814070351759,31.84,0,36
2590,0,3.31734317343173,10.84,0,0
2591,0,3.66666666666667,0.24,0,0
2592,0,3.33333333333333,0.36,0,0
2593,0,3.72533333333333,15,0,0
2594,0,2.41923076923077,10.4,0,0
2595,0,0,0,0,0
2596,0,0,0,0,0
2597,0,0,0,0,0
2598,0,0,0,0,0
2599,0,0,0,0,0
2600,0,0,0,0,0
2601,0,0,0,0,0
2602,0,0,0,0,0
2603,0,0,0,0,0
2604,0,0,0,0,0
2605,0,0,0,0,0
2606,0,0,0,0,0
2607,0,0,0,0,0
2608,0,0,0,0,0
2609,0,0,0,0,0
2610,0,0,0,0,0
2611,0,0,0,0,0
2612,0,0,0,0,0
2613,0,0,0,0,0
2614,0,0,0,0,0
2615,0,0,0,0,0
2616,0,0,0,0,0
2617,0,0,0,0,0
2618,0,0,0,0,0
2619,0,0,0,0,0
2620,0,0,0,0,0
2621,0,0,0,0,0
2622,0,0,0,0,0
2623,0,0,0,0,0
2624,0,0,0,0,0
2625,0,0,0,0,0
2626,0,0,0,0,0
2627,0,0,0,0,0
2628,0,0,0,0,0
2629,0,0,0,0,0
2630,0,0,0,0,0
2631,0,0,0,0,0
2632,0,0,0,0,0
2633,0,0,0,0,0
2634,0,0,0,0,0
2635,0,0,0,0,0
2636,0,0,0,0,0
2637,0,0,0,0,0
2638,0,0,0,0,0
2639,0,0,0,0,0
2640,0,0,0,0,0
2641,0,0,0,0,0
2642,0,0,0,0,0
2643,0,0,0,0,0
2644,0,0,0,0,0
2645,0,0,0,0,0
2646,0,0,0,0,0
2647,0,0,0,0,0
2648,0,0,0,0,0
2649,0,0,0,0,0
2650,0,0,0,0,0
2651,0,0,0,0,0
2652,0,0,0,0,0
2653,0,0,0,0,0
2654,0,0,0,0,0
2655,0,0,0,0,0
2656,0,0,0,0,0
2657,0,0,0,0,0
2658,0,0,0,0,0
2659,0,0,0,0,0
2660,0,0,0,0,0
2661,0,0,0,0,0
2662,0,0,0,0,0
2663,0,4.08333333333333,1.44,0,0
2664,0,0,0,0,0
2665,0,0,0,0,0
2666,0,0,0,0,0
2667,0,0,0,0,0
2668,0,5.08894230769231,16.64,0,0
2669,0,3.5,0.56,0,0
2670,0,4,0.04,0,0
2671,0,4.30769230769231,0.52,0,0
2672,0,2.15384615384615,3.12,0,0
2673,0,2.9047619047619,1.68,0,0
2674,0,3.28571428571429,0.28,0,0
2675,0,0,0,0,0
2676,0,0,0,0,0
2677,0,0,0,0,0
2678,0,5.66666666666667,0.12,0,0
2679,0,0,0,0,0
2680,0,3.52083333333333,1.92,0,0
2681,0,5.09090909090909,0.44,0,0
2682,0,4.72602739726027,2.92,0,0
2683,0,5.44207723035952,30.04,0,0
2684,0,5.64763458401305,24.52,0,0
2685,0,3.98518518518519,10.8,0,0
2686,0,3.81175536139793,50.36,0,36
2687,0,3.60736196319018,6.52,0,11
2688,0,4.33333333333333,12.96,0,0
2689,0,4.27859237536657,27.28,0,0
2690,0,3.73212121212121,33,0,0
2691,0,4.11056511056511,32.56,0,0
2692,0,3.75513196480938,27.28,11,0
2693,0,3.63535031847134,50.24,0,0
2694,0,3.86416443252904,44.76,0,0
2695,0,4.81829268292683,32.8,0,0
2696,0,3.13306451612903,9.92,0,0
2697,0,3.30952380952381,3.36,0,0
2698,36,3.0049504950495,8.08,0,0
2699,286,3.01118760757315,46.48,0,286
2700,0,3.59112773917691,74.84,36,0
2701,0,3.37326813365933,49.08,36,286
2702,0,2.43023255813953,20.64,0,0
2703,0,2.15628192032686,39.16,0,0
2704,0,2.76628352490421,10.44,0,0
2705,0,2.23040380047506,33.68,0,11
2706,0,2.64556962025316,41.08,0,11
2707,0,3.44251626898048,92.2,0,36
2708,0,3.42201075713695,96.68,0,0
2709,0,2.95698924731183,55.8,0,286
2710,0,2.68668407310705,61.28,0,0
2711,0,3.28380782918149,44.96,0,0
2712,0,3.30434782608696,3.68,0,0
2713,0,1.875,0.32,0,0
2714,0,0,0,0,0
2715,0,0,0,0,0
2716,0,0,0,0,0
2717,0,0,0,0,0
2718,0,0,0,0,0
2719,0,0,0,0,0
2720,0,0,0,0,0
2721,0,2.2,11.6,0,286
2722,0,2.21428571428571,1.12,0,0
2723,0,4.34005763688761,55.52,0,286
2724,0,2.67008547008547,23.4,0,0
2725,0,2.6859344894027,20.76,0,0
2726,0,2.81742043551089,23.88,0,11
2727,0,3.46507936507937,25.2,0,0
2728,0,2.78888888888889,3.6,0,0
2729,0,0,0,0,0
2730,0,0,0,0,0
2731,0,0,0,0,0
2732,0,0,0,0,0
2733,0,0,0,0,0
2734,0,0,0,0,0
2735,0,0,0,0,0
2736,0,0,0,0,0
2737,0,0,0,0,0
2738,0,0,0,0,0
2739,0,0,0,0,0
2740,0,0,0,0,0
2741,0,0,0,0,0
2742,0,0,0,0,0
2743,0,0,0,0,0
2744,0,0,0,0,0
2745,0,0,0,0,0
2746,0,0,0,0,0
2747,0,0,0,0,0
2748,0,0,0,0,0
2749,0,0,0,0,0
2750,0,0,0,0,0
2751,0,0,0,0,0
2752,0,0,0,0,0
2753,0,0,0,0,0
2754,0,0,0,0,0
2755,0,0,0,0,0
2756,0,0,0,0,0
2757,0,0,0,0,0
2758,0,0,0,0,0
2759,0,0,0,0,0
2760,0,0,0,0,0
2761,0,0,0,0,0
2762,0,0,0,0,0
2763,0,0,0,0,0
2764,0,0,0,0,0
2765,0,0,0,0,0
2766,0,0,0,0,0
2767,0,0,0,0,0
2768,0,0,0,0,0
2769,0,0,0,0,0
2770,0,0,0,0,0
2771,0,0,0,0,0
2772,0,0,0,0,0
2773,0,0,0,0,0
2774,0,0,0,0,0
2775,0,0,0,0,0
2776,0,0,0,0,0
2777,0,0,0,0,0
2778,0,0,0,0,0
2779,0,0,0,0,0
2780,0,0,0,0,0
2781,0,0,0,0,0
2782,0,0,0,0,0
2783,0,0,0,0,0
2784,0,0,0,0,0
2785,0,0,0,0,0
2786,0,0,0,0,0
2787,0,0,0,0,0
2788,0,0,0,0,0
2789,0,0,0,0,0
2790,0,0,0,0,0
2791,0,0,0,0,0
2792,0,0,0,0,0
2793,0,0,0,0,0
2794,0,3.88461538461538,1.04,0,0
2795,0,4,0.36,0,0
2796,0,0,0,0,0
2797,0,0,0,0,0
2798,0,0,0,0,0
2799,0,0,0,0,0
2800,0,0,0,0,0
2801,0,0,0,0,0
2802,0,0,0,0,0
2803,0,0,0,0,0
2804,0,0,0,0,0
2805,0,0,0,0,0
2806,0,0,0,0,0
2807,0,0,0,0,0
2808,0,0,0,0,0
2809,0,0,0,0,0
2810,0,0,0,0,0
2811,0,0,0,0,0
2812,0,0,0,0,0
2813,0,0,0,0,0
2814,0,4.56589147286822,20.64,0,0
2815,0,4.00688468158348,23.24,0,286
2816,0,4.92975609756098,41,0,0
2817,0,4.16049382716049,25.92,286,0
2818,0,4.27199462726662,59.56,0,286
2819,0,5.07891491985203,32.44,36,36
2820,0,5.02678571428571,4.48,0,0
2821,0,3.67201604814443,39.88,0,11
2822,0,3.87966804979253,28.92,0,0
2823,0,3.9704641350211,18.96,0,0
2824,0,4.56009070294785,17.64,0,0
2825,0,3.65425531914894,15.04,0,0
2826,0,4.24933687002653,30.16,0,0
2827,0,4.22402597402597,24.64,0,0
2828,0,0,0,0,0
2829,0,0,0,0,0
2830,0,0,0,0,0
2831,0,3.20990566037736,16.96,0,0
2832,286,3.52975158867707,69.24,0,36
2833,0,3.6058431573552,78.04,36,36
2834,0,2.9703196347032,35.04,0,11
2835,0,2.35483870967742,9.92,0,11
2836,0,0,0,0,0
2837,0,0,0,0,0
2838,0,3.33333333333333,0.48,0,0
2839,0,3.3344327176781,60.64,0,36
2840,0,3.59782608695652,99.36,0,36
2841,0,3.27619663648124,61.84,0,36
2842,0,2.45513338722716,49.48,0,36
2843,0,2.82063245204769,77.16,0,11
2844,0,3.33518518518519,43.2,0,0
2845,0,0,0,0,0
2846,0,0,0,0,0
2847,0,0,0,0,0
2848,0,0,0,0,0
2849,0,2.48421052631579,3.8,0,286
2850,0,2.29824561403509,2.28,0,286
2851,0,0,0,0,0
2852,0,1.97044334975369,8.12,0,0
2853,0,2.78296146044625,19.72,0,0
2854,0,3.32847682119205,30.2,0,0
2855,0,3.64111261872456,58.96,0,0
2856,0,2.8930256948086,76.28,0,286
2857,0,2.93048515568429,55.24,0,36
2858,0,3.15585585585586,44.4,0,11
2859,0,3.56307129798903,43.76,0,0
2860,0,3.10884353741497,29.4,0,0
2861,0,3.30708661417323,10.16,0,0
2862,0,2.74525745257453,14.76,0,0
2863,0,2.58064516129032,14.88,0,0
2864,0,0,0,0,0
2865,0,0,0,0,0
2866,0,0,0,0,0
2867,0,0,0,0,0
2868,0,0,0,0,0
2869,0,0,0,0,0
2870,0,0,0,0,0
2871,0,0,0,0,0
2872,0,0,0,0,0
2873,0,0,0,0,0
2874,0,0,0,0,0
2875,0,0,0,0,0
2876,0,0,0,0,0
2877,0,0,0,0,0
2878,0,3,0.16,0,0
2879,0,0,0,0,0
2880,0,0,0,0,0
2881,0,0,0,0,0
2882,0,0,0,0,0
2883,0,0,0,0,0
2884,0,0,0,0,0
2885,0,0,0,0,0
2886,0,0,0,0,0
2887,0,0,0,0,0
2888,0,0,0,0,0
2889,0,0,0,0,0
2890,0,0,0,0,0
2891,0,0,0,0,0
2892,0,0,0,0,0
2893,0,0,0,0,0
2894,0,0,0,0,0
2895,0,0,0,0,0
2896,0,0,0,0,0
2897,0,0,0,0,0
2898,0,0,0,0,0
2899,0,0,0,0,0
2900,0,0,0,0,0
2901,0,0,0,0,0
2902,0,0,0,0,0
2903,0,0,0,0,0
2904,0,0,0,0,0
2905,0,0,0,0,0
2906,0,0,0,0,0
2907,0,0,0,0,0
2908,0,0,0,0,0
2909,0,0,0,0,0
2910,0,0,0,0,0
2911,0,0,0,0,0
2912,0,0,0,0,0
2913,0,0,0,0,0
2914,0,0,0,0,0
2915,0,0,0,0,0
2916,0,0,0,0,0
2917,0,0,0,0,0
2918,0,0,0,0,0
2919,0,0,0,0,0
2920,0,0,0,0,0
2921,0,0,0,0,0
2922,0,0,0,0,0
2923,0,0,0,0,0
2924,0,0,0,0,0
2925,0,0,0,0,0
2926,0,0,0,0,0
2927,0,4.08823529411765,2.72,0,0
2928,0,0,0,0,0
2929,0,0,0,0,0
2930,0,0,0,0,0
2931,0,0,0,0,0
2932,0,0,0,0,0
2933,0,0,0,0,0
2934,0,0,0,0,0
2935,0,0,0,0,0
2936,0,0,0,0,0
2937,0,0,0,0,0
2938,0,0,0,0,0
2939,0,0,0,0,0
2940,0,0,0,0,0
2941,0,0,0,0,0
2942,0,0,0,0,0
2943,0,0,0,0,0
2944,0,0,0,0,0
2945,0,0,0,0,0
2946,11,4.825,1.6,0,11
